"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000261098",11,25,7,423,477,569,0.000372766303574204,"AP000766.1",2827,705
"ENSG00000272843",2,0,0,64,102,127,0.000372766303574204,"AC211476.2",2828,-344
"ENSG00000143595",62,34,10,2,3,13,0.000372928858077011,"AQP10",2829,698
"ENSG00000224063",0,0,1,68,40,180,0.000372928858077011,"AC007319.1",2830,368
"ENSG00000146733",18,27,55,395,443,471,0.000373504007335278,"PSPH",2831,261
"ENSG00000091073",411,522,2035,522,701,328,0.000373756303887514,"DTX2",2832,1244
"ENSG00000259202",0,0,0,32,46,67,0.000376897102903537,"AC012568.1",2833,-218
"ENSG00000158796",506,417,2103,554,628,576,0.00037740262780859,"DEDD",2834,64
"ENSG00000234751",3,1,4,82,83,105,0.00037740262780859,"AP002381.1",2835,-885
"ENSG00000089916",443,478,946,6707,5299,7338,0.000378310404396767,"GPATCH2L",2836,1067
"ENSG00000265261",3,0,0,83,120,104,0.000379196935534343,"AC027575.1",2837,581
"ENSG00000272588",6,8,7,133,184,142,0.000379237932651696,"AC139887.4",2838,1722
"ENSG00000172020",2,1,69,0,0,0,0.000379359871529761,"GAP43",2839,8384
"ENSG00000116701",11361,9996,65868,2560,11623,1000,0.000379470344410651,"NCF2",2840,972
"ENSG00000225222",0,0,0,44,31,76,0.000379528962234417,"CHCHD4P5",2841,-217
"ENSG00000260101",2,1,5,37,156,403,0.000380465538739115,"AC008074.2",2842,670
"ENSG00000279991",0,0,0,39,43,51,0.000380465538739115,"AC009044.1",2843,-241
"ENSG00000105325",1218,878,1472,1545,1243,1082,0.00038079538089165,"FZR1",2844,1594
"ENSG00000172137",2,5,23,0,0,0,0.000381186446108263,"CALB2",2845,2117
"ENSG00000279348",10,4,14,146,193,249,0.000381389700459047,"AC012513.3",2846,766
"ENSG00000269845",3,4,16,154,155,178,0.00038183799081452,"CCNYL6",2847,1449
"ENSG00000130595",700,242,159,94,28,172,0.000382151230945639,"TNNT3",2848,2888
"ENSG00000140990",362,518,1216,628,670,577,0.000383102121364912,"NDUFB10",2849,598
"ENSG00000012223",47292,2752,40593,4030,56,31,0.00038405064717528,"LTF",2850,785
"ENSG00000231201",0,0,0,35,26,164,0.000384328161445535,"AF127577.2",2851,-151
"ENSG00000004809",57,32,33,919,658,1049,0.000384346951110266,"SLC22A16",2852,2350
"ENSG00000263708",0,0,0,41,48,42,0.000385685910842497,"AC005695.2",2853,-248
"ENSG00000253347",0,0,0,56,31,52,0.000385881894055815,"AC040934.1",2854,-241
"ENSG00000115290",7,22,4,1,0,0,0.000386537769058603,"GRB14",2855,2037
"ENSG00000244618",1,2,0,109,50,185,0.000387211743375961,"RN7SL334P",2856,-456
"ENSG00000286722",0,0,1,51,72,90,0.000387211743375961,"AC009244.1",2857,NA
"ENSG00000116717",281,752,6198,512,433,537,0.000387385675926382,"GADD45A",2858,827
"ENSG00000239300",11,6,5,195,193,182,0.000387385675926382,"AC080162.1",2859,-826
"ENSG00000280279",11,32,457,12,17,26,0.00038792657453686,"LINC02887",2860,2728
"ENSG00000125744",72,65,165,96,53,89,0.000388449450545284,"RTN2",2861,703
"ENSG00000259547",0,0,0,32,43,73,0.000389610618094421,"CYCSP2",2862,-182
"ENSG00000220305",2,0,2,96,65,76,0.000390298687293988,"HNRNPH1P1",2863,536
"ENSG00000257279",1,0,1,175,35,128,0.000390349866574338,"AC127164.1",2864,-395
"ENSG00000259090",0,0,0,36,44,55,0.000391537115354128,"SEPTIN7P1",2865,-218
"ENSG00000173113",405,543,907,675,457,695,0.000391838302112883,"TRMT112",2866,177
"ENSG00000287857",0,0,0,47,44,39,0.000395764053183271,"AL592546.3",2867,NA
"ENSG00000083844",177,217,383,2402,2763,2732,0.000397605306105198,"ZNF264",2868,971
"ENSG00000259642",74,58,261,88,87,69,0.00039826165080429,"ST20-AS1",2869,-1310
"ENSG00000186591",2159,1809,15131,2297,2511,2007,0.000398812827748137,"UBE2H",2870,835
"ENSG00000265204",1,0,0,55,66,89,0.000398812827748137,"AC090772.2",2871,-1228
"ENSG00000163219",2205,2177,7308,2780,3482,3072,0.000399831364868717,"ARHGAP25",2872,330
"ENSG00000130755",1052,5184,22108,2032,3007,1947,0.000399836737200146,"GMFG",2873,1316
"ENSG00000279103",3,0,1,91,65,178,0.000401714334500908,"AC138470.1",2874,648
"ENSG00000171345",7,13,9,0,1,1,0.000401880674786256,"KRT19",2875,3506
"ENSG00000049247",10,15,4,1,0,0,0.00040325135280991,"UTS2",2876,1903
"ENSG00000279887",0,1,0,52,78,78,0.000403824276297268,"AC046158.4",2877,536
"ENSG00000095564",483,402,553,7288,6158,4604,0.000405014348327059,"BTAF1",2878,1222
"ENSG00000261573",6,4,13,365,150,116,0.000405014348327059,"AL157402.2",2879,-1671
"ENSG00000075618",57,186,108,2512,2838,3083,0.000405569517778601,"FSCN1",2880,1356
"ENSG00000056558",1253,507,795,695,326,154,0.000407580548661785,"TRAF1",2881,570
"ENSG00000178927",2231,4429,23943,3455,4301,2092,0.000407580548661785,"CYBC1",2882,1910
"ENSG00000101216",530,425,1093,834,650,460,0.000408553609896158,"GMEB2",2883,1326
"ENSG00000237296",8,2,0,286,192,284,0.000408761521269618,"SMG1P1",2884,379
"ENSG00000126456",1482,995,1570,1691,982,1090,0.000409698754691019,"IRF3",2885,1298
"ENSG00000273437",27,13,40,18,10,5,0.000411254532667302,"AC108673.3",2886,5828
"ENSG00000228217",1,0,0,43,101,83,0.000411509273460231,"PNRC2P1",2887,-1240
"ENSG00000215158",37,8,5,958,693,1079,0.000412087914989291,"AC138409.2",2888,2094
"ENSG00000142611",1,4,5,921,3,1194,0.000412481609148459,"PRDM16",2889,-959
"ENSG00000253112",0,0,0,53,32,50,0.000412552423209212,"AC102945.1",2890,-244
"ENSG00000100228",20,98,348,39,54,27,0.000413863227013305,"RAB36",2891,2114
"ENSG00000288235",0,0,0,90,22,56,0.000414553025685479,"FAM106C",2892,NA
"ENSG00000260891",8,2,3,131,148,177,0.000414617588528473,"AC020978.3",2893,-1794
"ENSG00000009950",12,19,44,16,5,7,0.000415789544408164,"MLXIPL",2894,4062
"ENSG00000160883",2435,4012,81336,636,4126,117,0.000416732436292967,"HK3",2895,991
"ENSG00000178146",18,12,138,7,14,14,0.000416732436292967,"GK4P",2896,6864
"ENSG00000107742",9049,2760,2137,2526,321,732,0.000419482176898814,"SPOCK2",2897,960
"ENSG00000205356",1149,666,2503,1021,1336,614,0.000419482176898814,"TECPR1",2898,1298
"ENSG00000280205",7,0,2,142,422,146,0.000419990453304004,"AC009716.2",2899,1125
"ENSG00000079385",724,161,6239,573,92,185,0.000420545493794537,"CEACAM1",2900,736
"ENSG00000162438",26,89,21,19,10,15,0.000420545493794537,"CTRC",2901,3688
"ENSG00000260382",0,0,1,80,34,163,0.000420545493794537,"AC087481.1",2902,335
"ENSG00000278206",1,1,0,62,81,113,0.000420545493794537,"AL031320.2",2903,NA
"ENSG00000130433",24,6,4,0,1,0,0.000420723287086459,"CACNG6",2904,1006
"ENSG00000163632",1,0,1,70,71,95,0.00042124589102521,"C3orf49",2905,-53
"ENSG00000119707",881,717,1427,8984,10964,12043,0.000421263795904185,"RBM25",2906,1478
"ENSG00000140836",50,74,51,1287,6897,791,0.000421381184127223,"ZFHX3",2907,923
"ENSG00000133706",776,572,696,10880,8329,9449,0.000421678608687672,"LARS1",2908,813
"ENSG00000162337",23,84,40,2140,820,1989,0.000421678608687672,"LRP5",2909,41
"ENSG00000180332",1,0,2,59,81,92,0.000421678608687672,"KCTD4",2910,-177
"ENSG00000224699",17,14,14,243,295,264,0.000422400131790112,"LAMTOR5-AS1",2911,-650
"ENSG00000132475",11585,11144,47713,10193,14338,16646,0.00042289197200641,"H3-3B",2912,899
"ENSG00000114107",20,14,25,327,275,843,0.000423126532195664,"CEP70",2913,455
"ENSG00000095370",1484,1533,3428,2594,2030,1257,0.000424370842057562,"SH2D3C",2914,1177
"ENSG00000276662",1,0,0,92,45,78,0.000424370842057562,"AL713922.2",2915,-1252
"ENSG00000279457",103,87,250,148,68,49,0.000426139024362508,"WASH9P",2916,4380
"ENSG00000182253",66,73,163,49,7,2,0.000426349318100503,"SYNM",2917,2011
"ENSG00000004059",701,969,4450,1121,1075,842,0.000426945662118275,"ARF5",2918,539
"ENSG00000262020",1,0,0,49,87,74,0.000426945662118275,"AC007014.1",2919,-274
"ENSG00000257284",4,0,0,193,86,148,0.000427074679814057,"AC013437.1",2920,-2081
"ENSG00000221944",15,29,31,419,322,501,0.000428523749369529,"TIGD1",2921,1437
"ENSG00000114353",17476,12755,45471,15668,25440,13227,0.000428651400204608,"GNAI2",2922,1137
"ENSG00000104888",21,2,182,9,4,5,0.000428873873856554,"SLC17A7",2923,3470
"ENSG00000165406",3316,3820,2309,2400,1482,2606,0.000429091816269743,"MARCHF8",2924,956
"ENSG00000213742",9,1,6,520,96,239,0.000429188278892813,"ZNF337-AS1",2925,-50
"ENSG00000213889",37,52,117,66,31,37,0.000429860599039092,"PPM1N",2926,558
"ENSG00000070010",866,667,1840,1307,1203,1118,0.000430980118187507,"UFD1",2927,14185
"ENSG00000279347",2,1,0,99,64,88,0.000430980118187507,"AC021945.1",2928,1414
"ENSG00000279573",4,0,0,110,131,132,0.000431397535947242,"AC134407.2",2929,1833
"ENSG00000253088",0,0,0,32,58,46,0.000431420838522348,"Y_RNA",2930,-248
"ENSG00000258768",2,5,3,278,81,103,0.000431871499362021,"AL356019.2",2931,1495
"ENSG00000123607",90,107,179,1244,1238,1330,0.000433506445072484,"TTC21B",2932,370
"ENSG00000187862",26,23,10,924,439,502,0.000434626158194968,"TTC24",2933,3582
"ENSG00000259876",0,0,0,38,43,48,0.000435115695927912,"AC010333.1",2934,-259
"ENSG00000256436",1,0,0,110,37,90,0.000436673961502333,"TAS2R31",2935,572
"ENSG00000083093",46,46,83,687,949,554,0.000436708373616619,"PALB2",2936,2864
"ENSG00000235096",1,0,0,54,62,94,0.000436708373616619,"AC118555.1",2937,-1251
"ENSG00000187091",345,170,439,224,293,292,0.000436876332319785,"PLCD1",2938,1910
"ENSG00000229852",11,14,11,368,152,537,0.000436876332319785,"AC019205.1",2939,496
"ENSG00000258510",1,0,0,65,91,51,0.00043750530954246,"AC007954.1",2940,519
"ENSG00000183354",195,229,596,3634,3551,4269,0.000437957760046179,"KIAA2026",2941,1001
"ENSG00000135316",549,718,752,7558,9105,9839,0.000439419551919289,"SYNCRIP",2942,3339
"ENSG00000226415",50,70,230,72,84,53,0.000439671976288907,"TPI1P1",2943,11284
"ENSG00000182389",29,0,28,3130,2892,348,0.000439800147291208,"CACNB4",2944,-448
"ENSG00000236896",2,0,0,64,104,104,0.000441500448028803,"AL354726.1",2945,-981
"ENSG00000136104",329,345,184,7777,5631,6062,0.000442355135363635,"RNASEH2B",2946,-1426
"ENSG00000225767",2,0,0,80,84,88,0.000442355135363635,"FAF1-AS1",2947,-1706
"ENSG00000213713",8,7,15,253,128,176,0.000443185141353151,"PIGCP1",2948,-366
"ENSG00000205208",34,51,77,521,1320,982,0.00044478422756127,"C4orf46",2949,1382
"ENSG00000236567",0,0,3,122,85,59,0.00044478422756127,"TCF3P1",2950,-293
"ENSG00000071539",29,4,17,548,606,418,0.000444995880493527,"TRIP13",2951,1260
"ENSG00000196189",2031,3235,18388,1209,3586,2299,0.00044506734406281,"SEMA4A",2952,870
"ENSG00000271122",20,13,41,346,336,288,0.000446367158012838,"AC018647.2",2953,4908
"ENSG00000230872",7,0,0,191,460,291,0.00044691534188073,"MFSD13B",2954,383
"ENSG00000170889",9540,12842,16711,15937,10978,14836,0.000448001960127829,"RPS9",2955,769
"ENSG00000258323",0,0,0,26,59,61,0.000448001960127829,"AC073575.1",2956,-243
"ENSG00000134061",69,99,116,1512,3800,1094,0.000449474356856596,"CD180",2957,1613
"ENSG00000108515",761,376,217,304,154,186,0.00045024546247035,"ENO3",2958,2732
"ENSG00000184465",78,54,27,1755,1117,1881,0.000450962072749776,"WDR27",2959,-599
"ENSG00000272316",14,4,14,236,179,269,0.000450962072749776,"AL021368.2",2960,2339
"ENSG00000124103",14,13,34,9,13,7,0.000451843647979075,"FAM209A",2961,-1099
"ENSG00000185129",102,99,164,2147,1028,2309,0.000451953120466734,"PURA",2962,607
"ENSG00000173442",5396,3036,10654,4699,6484,3427,0.000452173914885963,"EHBP1L1",2963,1946
"ENSG00000168421",943,587,1248,1013,362,639,0.00045598005932838,"RHOH",2964,984
"ENSG00000065320",1,5,15,120,242,343,0.000456250882610377,"NTN1",2965,-563
"ENSG00000235286",4,0,1,134,98,82,0.000456883440911463,"AP000925.1",2966,2134
"ENSG00000070808",26,14,271,1,0,14,0.000457180162085962,"CAMK2A",2967,3658
"ENSG00000207736",8,12,15,5,1,2,0.000457180162085962,"MIR657",2968,NA
"ENSG00000200169",1,0,0,26,112,157,0.000457182116919199,"RNU5D-1",2969,-1115
"ENSG00000124107",132,870,1324,111,5,0,0.000457323198253399,"SLPI",2970,889
"ENSG00000160221",2,31,5,317,3947,800,0.000457673911979969,"GATD3A",2971,-268
"ENSG00000163220",18518,137766,1364924,14713,53371,471,0.000457736892519268,"S100A9",2972,845
"ENSG00000137270",15,27,6,0,1,4,0.000458247487524603,"GCM1",2973,1445
"ENSG00000184515",21,10,22,8,6,1,0.000458247487524603,"BEX5",2974,1791
"ENSG00000184613",598,123,173,160,24,33,0.00045928277232002,"NELL2",2975,1247
"ENSG00000008869",398,275,580,4251,4970,7504,0.000459386646281088,"HEATR5B",2976,1530
"ENSG00000076067",128,121,125,1944,1494,1828,0.000459691131064844,"RBMS2",2977,1869
"ENSG00000131236",8409,18687,92763,10117,18928,8877,0.00045999365716668,"CAP1",2978,866
"ENSG00000230393",0,0,0,14,105,85,0.00045999365716668,"AC092667.1",2979,-187
"ENSG00000111300",180,151,101,3031,3121,2685,0.000460244743128857,"NAA25",2980,553
"ENSG00000165409",0,8,1,205,245,268,0.000461056884233593,"TSHR",2981,-1978
"ENSG00000168350",5,8,5,409,64,427,0.000461306348991414,"DEGS2",2982,37
"ENSG00000237819",1,0,0,15,53,544,0.000461778037920005,"CDK6-AS1",2983,797
"ENSG00000072062",2199,1862,9752,1242,3203,1153,0.000462232896802558,"PRKACA",2984,1194
"ENSG00000267385",12,10,69,3,11,2,0.000462303215480254,"AC011498.4",2985,NA
"ENSG00000164180",81,63,54,1195,1038,1479,0.000462757308436636,"TMEM161B",2986,1407
"ENSG00000113263",2014,1177,720,793,128,79,0.000465375695694048,"ITK",2987,940
"ENSG00000105877",5,3,1,169,83,168,0.000465640901645408,"DNAH11",2988,-316
"ENSG00000287168",15,17,42,420,267,329,0.000466046262443482,"AL512625.3",2989,NA
"ENSG00000196616",85,135,185,50,3,1,0.000467024224092556,"ADH1B",2990,3277
"ENSG00000228649",18,32,20,1458,369,483,0.000468087039144041,"SNHG26",2991,-2426
"ENSG00000270890",2,0,0,91,76,82,0.000469013388090046,"AL049844.2",2992,-422
"ENSG00000164627",1,0,1,291,22,131,0.000469977878073323,"KIF6",2993,-105
"ENSG00000089723",0,0,1,63,36,191,0.000471369287337921,"OTUB2",2994,1005
"ENSG00000255723",0,0,0,36,80,32,0.000471369287337921,"AC108516.2",2995,NA
"ENSG00000124780",6,0,0,909,73,378,0.00047240445734039,"KCNK17",2996,1365
"ENSG00000211746",121,21,22,23,8,8,0.000472976727984245,"TRBV19",2997,235
"ENSG00000125637",3553,4081,5765,5965,4989,5559,0.000473223964752842,"PSD4",2998,1088
"ENSG00000254017",0,0,4,133,75,76,0.000474103810836208,"IGHEP2",2999,1368
"ENSG00000135596",4801,4855,20826,2496,7542,3167,0.000474824654650504,"MICAL1",3000,2039
"ENSG00000101901",246,176,356,3020,2399,3454,0.000475076534598166,"ALG13",3001,874
"ENSG00000173757",4644,4508,22807,7182,4607,5475,0.000475139418203053,"STAT5B",3002,1225
"ENSG00000258525",1,0,0,78,47,78,0.000475139418203053,"AL049830.3",3003,32
"ENSG00000198690",168,165,380,3488,1972,4188,0.000479117412902738,"FAN1",3004,-2435
"ENSG00000198887",210,270,584,3638,3972,6286,0.000479117412902738,"SMC5",3005,1205
"ENSG00000235027",207,25,40,24,27,5,0.000479117412902738,"AC068580.3",3006,NA
"ENSG00000100526",12,2,8,194,325,167,0.000486574683895147,"CDKN3",3007,1655
"ENSG00000150337",123,833,2514,112,446,133,0.000486574683895147,"FCGR1A",3008,559
"ENSG00000157322",15,34,71,14,1,13,0.000486574683895147,"CLEC18A",3009,3896
"ENSG00000088766",13,11,10,188,405,221,0.000486988662752183,"CRLS1",3010,11773
"ENSG00000213137",0,1,1,84,69,70,0.000487483500254854,"ARF1P2",3011,-1603
"ENSG00000233382",5,7,9,146,109,180,0.000487522669620427,"NKAPP1",3012,314
"ENSG00000203734",4,2,0,102,107,219,0.000489116417553898,"ECT2L",3013,-575
"ENSG00000226891",4,5,20,138,231,299,0.000490590445602108,"LINC01359",3014,-1122
"ENSG00000237738",4,0,1,91,117,94,0.000490590445602108,"RNF216-IT1",3015,-1369
"ENSG00000266420",0,0,0,56,53,27,0.000490590445602108,"RN7SL118P",3016,-194
"ENSG00000229331",130,24,17,12,18,3,0.000490639064059958,"GK-IT1",3017,7081
"ENSG00000126822",2457,1814,468,592,786,596,0.000490823425412993,"PLEKHG3",3018,1009
"ENSG00000187688",1092,1066,2371,2103,1536,1426,0.000491975248454535,"TRPV2",3019,723
"ENSG00000287503",0,0,0,30,52,51,0.000492064162338452,"AC027243.3",3020,NA
"ENSG00000243478",0,0,0,114,29,32,0.000492186555221398,"AOX2P",3021,-273
"ENSG00000163739",184,206,303,54,8,126,0.000492835282902574,"CXCL1",3022,1101
"ENSG00000262728",2,0,1,89,47,165,0.000492835282902574,"AC123768.2",3023,1443
"ENSG00000131446",3748,5807,12155,4331,7532,3152,0.000493544755022093,"MGAT1",3024,750
"ENSG00000262700",1,0,0,59,60,74,0.000494384545014491,"AC133552.3",3025,-354
"ENSG00000244265",2,4,8,93,140,107,0.00049567264917113,"SIAH2-AS1",3026,3495
"ENSG00000125885",38,33,31,492,588,602,0.0004960525104559,"MCM8",3027,16001
"ENSG00000223583",1,2,0,92,108,57,0.0004960525104559,"AL513365.1",3028,-910
"ENSG00000058866",144,65,39,2953,3601,1936,0.000496534458645429,"DGKG",3029,661
"ENSG00000111261",296,1081,8366,643,493,57,0.00050070548959557,"MANSC1",3030,842
"ENSG00000187144",0,0,1,53,50,128,0.00050070548959557,"SPATA21",3031,145
"ENSG00000107341",3210,2373,9165,3031,4560,3515,0.00050159468248971,"UBE2R2",3032,1245
"ENSG00000105329",11969,6690,8997,5219,7449,8618,0.000501887659248611,"TGFB1",3033,1291
"ENSG00000146592",738,1760,7690,676,1493,225,0.000502874468802389,"CREB5",3034,817
"ENSG00000145949",17,2,4,489,191,714,0.000503370360836787,"MYLK4",3035,1509
"ENSG00000171103",21,32,36,390,410,397,0.000503406635339931,"TRMT61B",3036,3878
"ENSG00000160796",10969,10534,37190,19395,9644,8292,0.000504521125502656,"NBEAL2",3037,1975
"ENSG00000277978",24,33,369,27,30,31,0.000504521125502656,"AC010542.5",3038,1977
"ENSG00000168894",294,501,2168,378,473,501,0.00050566488559585,"RNF181",3039,1071
"ENSG00000015479",60,15,19,878,889,1863,0.00050636107779285,"MATR3",3040,-274
"ENSG00000159377",1469,1856,6061,2358,2499,2204,0.00050636107779285,"PSMB4",3041,3423
"ENSG00000164626",38,22,34,694,354,1005,0.000507290493279785,"KCNK5",3042,1677
"ENSG00000115648",8,12,13,4,1,3,0.000507398970585426,"MLPH",3043,5576
"ENSG00000233668",4,3,0,145,125,113,0.000508578137195075,"AL353662.1",3044,-1307
"ENSG00000197472",0,0,0,17,73,87,0.000509249041816391,"ZNF695",3045,6564
"ENSG00000143622",1163,987,3134,1113,1581,1666,0.00050926336516621,"RIT1",3046,1425
"ENSG00000206828",1,0,0,70,43,103,0.00050926336516621,"RNVU1-30",3047,555
"ENSG00000257743",30,71,528,39,12,58,0.00050926336516621,"MGAM2",3048,1247
"ENSG00000211804",10,38,8,4,0,0,0.000509452431929739,"TRDV1",3049,142
"ENSG00000253910",1,3,1,319,150,31,0.000509686183384541,"PCDHGB2",3050,-300
"ENSG00000233974",0,1,11,501,63,342,0.000511401023977961,"AC138951.1",3051,-821
"ENSG00000188152",12,2,18,249,267,204,0.000512638299432062,"NUTM2G",3052,-1583
"ENSG00000205209",1,0,0,115,38,74,0.000512638299432062,"SCGB2B2",3053,93
"ENSG00000233111",6,14,44,3,6,7,0.000513055161047148,"RAB1C",3054,10910
"ENSG00000279838",6,5,26,194,329,221,0.000514357713820906,"AL356273.3",3055,375
"ENSG00000248309",7,11,11,308,116,290,0.000515715581728565,"MEF2C-AS1",3056,-111
"ENSG00000140564",3338,3837,21956,5736,3771,3219,0.000515793282105982,"FURIN",3057,828
"ENSG00000170909",1192,1508,10207,535,2003,944,0.000518051143289997,"OSCAR",3058,1234
"ENSG00000105737",16,12,65,1490,172,2506,0.000519723008735247,"GRIK5",3059,362
"ENSG00000122490",1133,803,4668,1434,1131,1142,0.000519723008735247,"SLC66A2",3060,735
"ENSG00000197603",112,77,35,2108,1779,3402,0.000520077668977932,"CPLANE1",3061,1652
"ENSG00000272599",3,0,3,53,141,139,0.000520272030892644,"AC016394.1",3062,-253
"ENSG00000162409",3,9,39,2,0,0,0.000520542341825583,"PRKAA2",3063,3220
"ENSG00000152760",9,12,103,1373,723,1345,0.000520927574902742,"TCTEX1D1",3064,1884
"ENSG00000175604",4,0,0,98,198,115,0.000521172067291157,"AC007601.1",3065,624
"ENSG00000163874",1492,565,1389,1082,327,463,0.000521346022459041,"ZC3H12A",3066,1073
"ENSG00000173588",36,35,19,754,514,1249,0.000521482031304691,"CEP83",3067,3308
"ENSG00000244229",0,0,0,47,42,35,0.000521782441522629,"RPL26P35",3068,-200
"ENSG00000164163",149,227,163,2555,3153,3885,0.000522116863288463,"ABCE1",3069,1944
"ENSG00000197497",10,8,21,263,145,270,0.000522692243594986,"ZNF665",3070,1293
"ENSG00000231049",0,0,0,54,23,72,0.000524500772890479,"OR52B5P",3071,10794
"ENSG00000207234",2,0,3,99,78,62,0.00052547037294288,"RNU6-125P",3072,-539
"ENSG00000145192",18,1,9,0,0,0,0.000527206210987976,"AHSG",3073,3386
"ENSG00000169592",724,420,1306,935,655,683,0.000529338222875843,"INO80E",3074,9794
"ENSG00000260455",0,0,0,160,22,33,0.000529338222875843,"NBAT1",3075,-212
"ENSG00000164038",64,55,48,1451,707,1068,0.000530636986109651,"SLC9B2",3076,2110
"ENSG00000229671",6,4,9,89,172,209,0.000530636986109651,"LINC01150",3077,-1131
"ENSG00000240233",8,0,7,150,195,221,0.000531712236378425,"RN7SL587P",3078,-1471
"ENSG00000138095",409,523,530,5343,7097,8058,0.000534761025201999,"LRPPRC",3079,972
"ENSG00000145241",137,155,125,2506,1860,2251,0.000535352593731091,"CENPC",3080,604
"ENSG00000270300",1,0,0,90,47,63,0.000536284383506047,"PHACTR2P1",3081,-384
"ENSG00000136891",169,216,196,3205,2194,3378,0.000536842982705734,"TEX10",3082,1892
"ENSG00000223546",14,7,4,306,193,339,0.000536842982705734,"LINC00630",3083,2781
"ENSG00000103522",384,147,106,123,67,20,0.000537393149872976,"IL21R",3084,589
"ENSG00000134825",223,260,431,233,229,377,0.000537757740537489,"TMEM258",3085,-286
"ENSG00000180817",193,286,398,3350,3285,2812,0.000537757740537489,"PPA1",3086,2079
"ENSG00000253626",51,35,89,32,33,57,0.000538191456175177,"EIF5AL1",3087,7496
"ENSG00000255435",1,2,0,71,68,123,0.000538758077634636,"AP001267.3",3088,-610
"ENSG00000259972",80,34,69,1013,922,976,0.000538758077634636,"AC009120.2",3089,-1207
"ENSG00000137601",41,56,59,567,903,1177,0.000539018817764718,"NEK1",3090,757
"ENSG00000258648",0,0,0,72,21,59,0.0005409042014949,"UBE2CP1",3091,-275
"ENSG00000134240",11,9,7,1,0,1,0.000542052377900407,"HMGCS2",3092,1288
"ENSG00000148362",641,1238,359,502,295,344,0.000542725735812367,"PAXX",3093,2532
"ENSG00000227714",0,0,0,31,39,66,0.000543039287647942,"MTND6P18",3094,-254
"ENSG00000232422",0,0,0,40,28,77,0.00054417534179895,"KNOP1P4",3095,-265
"ENSG00000261056",4,1,1,117,61,189,0.000544210403321935,"AC079416.2",3096,-1275
"ENSG00000130822",12,5,30,3,4,5,0.000546181713978141,"PNCK",3097,2750
"ENSG00000131370",263,130,352,134,137,20,0.000546181713978141,"SH3BP5",3098,53
"ENSG00000229948",3,0,0,101,150,68,0.000547574853001281,"B3GALNT1P1",3099,-841
"ENSG00000167778",443,551,1791,735,772,486,0.000548289569353376,"SPRYD3",3100,860
"ENSG00000131389",4260,3716,13055,7223,4341,3226,0.000548653808971156,"SLC6A6",3101,754
"ENSG00000166946",1274,2097,10823,1587,2005,2140,0.000548653808971156,"CCNDBP1",3102,1672
"ENSG00000184194",4,4,13,536,41,538,0.000548653808971156,"GPR173",3103,-1515
"ENSG00000267298",0,0,0,19,87,59,0.000551260476768687,"AC006116.5",3104,-251
"ENSG00000224855",0,0,0,36,36,56,0.00055139501720957,"OPA1-AS1",3105,1024
"ENSG00000236383",67,28,23,880,1240,1290,0.000552762395805636,"CCDC200",3106,-1447
"ENSG00000147649",565,646,1680,9102,14055,10667,0.000553407415785022,"MTDH",3107,5
"ENSG00000244945",12,14,17,206,207,228,0.00055371576322249,"RUFY1-AS1",3108,-2402
"ENSG00000235440",3,0,1,60,128,94,0.000555797759580417,"RPS2P15",3109,1546
"ENSG00000273369",1,0,0,66,61,58,0.000556315097234818,"AC096586.2",3110,-403
"ENSG00000221855",0,0,0,57,35,35,0.000559688885228026,"TAS2R41",3111,1010
"ENSG00000185834",35,63,49,13,39,24,0.000560555993681259,"RPL12P4",3112,12934
"ENSG00000260723",0,0,0,28,65,43,0.000560555993681259,"AC007598.1",3113,-289
"ENSG00000074696",100,163,217,2779,1470,2530,0.000562265719260589,"HACD3",3114,1159
"ENSG00000205716",0,21,134,2,0,0,0.000563248332335196,"FAM183DP",3115,1138
"ENSG00000215440",276,266,496,293,440,208,0.000563248332335196,"NPEPL1",3116,-2876
"ENSG00000267737",7,6,65,5,4,4,0.000563248332335196,"AC087645.2",3117,4466
"ENSG00000177732",74,45,128,1718,698,1769,0.000565790659687712,"SOX12",3118,945
"ENSG00000234185",5,1,7,124,107,99,0.000565790659687712,"AC068533.3",3119,-1645
"ENSG00000277130",3,4,7,107,93,105,0.000565790659687712,"AC073569.3",3120,164
"ENSG00000143028",14,15,11,4,4,0,0.000566191757182019,"SYPL2",3121,4839
"ENSG00000111666",1094,1056,4634,1319,1549,1511,0.000570122934045116,"CHPT1",3122,261
"ENSG00000040633",554,706,2998,601,961,739,0.000573234441043046,"PHF23",3123,743
"ENSG00000065183",68,116,175,1686,1312,1256,0.000576244042687924,"WDR3",3124,2227
"ENSG00000189159",740,1175,4873,834,1499,817,0.000580182393237639,"JPT1",3125,928
"ENSG00000266318",0,0,0,59,27,46,0.000580182393237639,"MIR5692A1",3126,-291
"ENSG00000285730",4,0,0,99,164,114,0.000581430284331898,"Z94721.3",3127,NA
"ENSG00000051180",36,16,34,370,627,508,0.000582202490929013,"RAD51",3128,2008
"ENSG00000235361",0,0,0,72,32,33,0.000583777153052199,"AC016292.1",3129,-282
"ENSG00000265871",1,0,0,56,131,43,0.000583777153052199,"MIR3174",3130,-1270
"ENSG00000259660",3,0,2,110,61,89,0.00058475117503978,"DNM1P47",3131,1500
