"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000259876",0,0,0,38,43,48,0.000435115807707097,"AC010333.1",2934,-259
"ENSG00000256436",1,0,0,110,37,90,0.000436674018998629,"TAS2R31",2935,572
"ENSG00000083093",46,46,83,687,949,554,0.000436708458236396,"PALB2",2936,2864
"ENSG00000235096",1,0,0,54,62,94,0.000436708458236396,"AC118555.1",2937,-1251
"ENSG00000187091",345,170,439,224,293,292,0.000436876718796248,"PLCD1",2938,1910
"ENSG00000229852",11,14,11,368,152,537,0.000436876718796248,"AC019205.1",2939,496
"ENSG00000258510",1,0,0,65,91,51,0.000437505401880855,"AC007954.1",2940,519
"ENSG00000183354",195,229,596,3634,3551,4269,0.000437958263300359,"KIAA2026",2941,1001
"ENSG00000135316",549,718,752,7558,9105,9839,0.000439420012510948,"SYNCRIP",2942,3339
"ENSG00000226415",50,70,230,72,84,53,0.000439672249612146,"TPI1P1",2943,11284
"ENSG00000182389",29,0,28,3130,2892,348,0.000439800058156862,"CACNB4",2944,-448
"ENSG00000236896",2,0,0,64,104,104,0.000441500552136199,"AL354726.1",2945,-981
"ENSG00000136104",329,345,184,7777,5631,6062,0.000442355326695912,"RNASEH2B",2946,-1426
"ENSG00000225767",2,0,0,80,84,88,0.000442355326695912,"FAF1-AS1",2947,-1706
"ENSG00000213713",8,7,15,253,128,176,0.000443185459661505,"PIGCP1",2948,-366
"ENSG00000205208",34,51,77,521,1320,982,0.000444784480301921,"C4orf46",2949,1382
"ENSG00000236567",0,0,3,122,85,59,0.000444784480301921,"TCF3P1",2950,-293
"ENSG00000071539",29,4,17,548,606,418,0.000444996004062062,"TRIP13",2951,1260
"ENSG00000196189",2031,3235,18388,1209,3586,2299,0.000445067403894187,"SEMA4A",2952,870
"ENSG00000271122",20,13,41,346,336,288,0.000446367671594597,"AC018647.2",2953,4908
"ENSG00000230872",7,0,0,191,460,291,0.000446915259742069,"MFSD13B",2954,383
"ENSG00000170889",9540,12842,16711,15937,10978,14836,0.000448002027196397,"RPS9",2955,769
"ENSG00000258323",0,0,0,26,59,61,0.000448002027196397,"AC073575.1",2956,-243
"ENSG00000134061",69,99,116,1512,3800,1094,0.000449474519991461,"CD180",2957,1613
"ENSG00000108515",761,376,217,304,154,186,0.000450245544985192,"ENO3",2958,2732
"ENSG00000184465",78,54,27,1755,1117,1881,0.000450962196388357,"WDR27",2959,-599
"ENSG00000272316",14,4,14,236,179,269,0.000450962196388357,"AL021368.2",2960,2339
"ENSG00000124103",14,13,34,9,13,7,0.000451843975341879,"FAM209A",2961,-1099
"ENSG00000185129",102,99,164,2147,1028,2309,0.000451953458312299,"PURA",2962,607
"ENSG00000173442",5396,3036,10654,4699,6484,3427,0.000452174251893086,"EHBP1L1",2963,1946
"ENSG00000168421",943,587,1248,1013,362,639,0.000455980329222057,"RHOH",2964,984
"ENSG00000065320",1,5,15,120,242,343,0.000456250982290674,"NTN1",2965,-563
"ENSG00000235286",4,0,1,134,98,82,0.000456883608172273,"AP000925.1",2966,2134
"ENSG00000070808",26,14,271,1,0,14,0.000457180357555718,"CAMK2A",2967,3658
"ENSG00000207736",8,12,15,5,1,2,0.000457180357555718,"MIR657",2968,NA
"ENSG00000200169",1,0,0,26,112,157,0.000457182129546054,"RNU5D-1",2969,-1115
"ENSG00000124107",132,870,1324,111,5,0,0.00045732306306593,"SLPI",2970,889
"ENSG00000160221",2,31,5,317,3947,800,0.000457673840363961,"GATD3A",2971,-268
"ENSG00000163220",18518,137766,1364924,14713,53371,471,0.000457736791739519,"S100A9",2972,845
"ENSG00000137270",15,27,6,0,1,4,0.000458247482986706,"GCM1",2973,1445
"ENSG00000184515",21,10,22,8,6,1,0.000458247482986706,"BEX5",2974,1791
"ENSG00000184613",598,123,173,160,24,33,0.000459282753677148,"NELL2",2975,1247
"ENSG00000008869",398,275,580,4251,4970,7504,0.00045938705451972,"HEATR5B",2976,1530
"ENSG00000076067",128,121,125,1944,1494,1828,0.000459691584078048,"RBMS2",2977,1869
"ENSG00000131236",8409,18687,92763,10117,18928,8877,0.00045999372602442,"CAP1",2978,866
"ENSG00000230393",0,0,0,14,105,85,0.00045999372602442,"AC092667.1",2979,-187
"ENSG00000111300",180,151,101,3031,3121,2685,0.000460244984703704,"NAA25",2980,553
"ENSG00000165409",0,8,1,205,245,268,0.000461056892170149,"TSHR",2981,-1978
"ENSG00000168350",5,8,5,409,64,427,0.000461306390770808,"DEGS2",2982,37
"ENSG00000237819",1,0,0,15,53,544,0.000461777969779264,"CDK6-AS1",2983,797
"ENSG00000072062",2199,1862,9752,1242,3203,1153,0.000462233014158032,"PRKACA",2984,1194
"ENSG00000267385",12,10,69,3,11,2,0.000462303274226638,"AC011498.4",2985,NA
"ENSG00000164180",81,63,54,1195,1038,1479,0.000462757591172541,"TMEM161B",2986,1407
"ENSG00000113263",2014,1177,720,793,128,79,0.000465375679519961,"ITK",2987,940
"ENSG00000105877",5,3,1,169,83,168,0.000465641050903395,"DNAH11",2988,-316
"ENSG00000287168",15,17,42,420,267,329,0.000466046714446418,"AL512625.3",2989,NA
"ENSG00000196616",85,135,185,50,3,1,0.000467024158975449,"ADH1B",2990,3277
"ENSG00000228649",18,32,20,1458,369,483,0.00046808713792059,"SNHG26",2991,-2426
"ENSG00000270890",2,0,0,91,76,82,0.000469013533430875,"AL049844.2",2992,-422
"ENSG00000164627",1,0,1,291,22,131,0.000469977873614303,"KIF6",2993,-105
"ENSG00000089723",0,0,1,63,36,191,0.000471369353443413,"OTUB2",2994,1005
"ENSG00000255723",0,0,0,36,80,32,0.000471369353443413,"AC108516.2",2995,NA
"ENSG00000124780",6,0,0,909,73,378,0.000472404327566466,"KCNK17",2996,1365
"ENSG00000211746",121,21,22,23,8,8,0.000472976726588985,"TRBV19",2997,235
"ENSG00000125637",3553,4081,5765,5965,4989,5559,0.000473224808368897,"PSD4",2998,1088
"ENSG00000254017",0,0,4,133,75,76,0.000474103948192464,"IGHEP2",2999,1368
"ENSG00000135596",4801,4855,20826,2496,7542,3167,0.000474824788302858,"MICAL1",3000,2039
"ENSG00000101901",246,176,356,3020,2399,3454,0.000475077138065111,"ALG13",3001,874
"ENSG00000173757",4644,4508,22807,7182,4607,5475,0.000475139632222142,"STAT5B",3002,1225
"ENSG00000258525",1,0,0,78,47,78,0.000475139632222142,"AL049830.3",3003,32
"ENSG00000198690",168,165,380,3488,1972,4188,0.000479117798027381,"FAN1",3004,-2435
"ENSG00000198887",210,270,584,3638,3972,6286,0.000479117798027381,"SMC5",3005,1205
"ENSG00000235027",207,25,40,24,27,5,0.000479117798027381,"AC068580.3",3006,NA
"ENSG00000100526",12,2,8,194,325,167,0.000486574675988918,"CDKN3",3007,1655
"ENSG00000150337",123,833,2514,112,446,133,0.000486574675988918,"FCGR1A",3008,559
"ENSG00000157322",15,34,71,14,1,13,0.000486574675988918,"CLEC18A",3009,3896
"ENSG00000088766",13,11,10,188,405,221,0.000486988895561772,"CRLS1",3010,11773
"ENSG00000213137",0,1,1,84,69,70,0.000487483641128104,"ARF1P2",3011,-1603
"ENSG00000233382",5,7,9,146,109,180,0.000487523000912312,"NKAPP1",3012,314
"ENSG00000203734",4,2,0,102,107,219,0.000489116499323837,"ECT2L",3013,-575
"ENSG00000226891",4,5,20,138,231,299,0.00049059064159635,"LINC01359",3014,-1122
"ENSG00000237738",4,0,1,91,117,94,0.00049059064159635,"RNF216-IT1",3015,-1369
"ENSG00000266420",0,0,0,56,53,27,0.00049059064159635,"RN7SL118P",3016,-194
"ENSG00000229331",130,24,17,12,18,3,0.000490639033939296,"GK-IT1",3017,7081
"ENSG00000126822",2457,1814,468,592,786,596,0.000490823475796371,"PLEKHG3",3018,1009
"ENSG00000187688",1092,1066,2371,2103,1536,1426,0.000491976021016442,"TRPV2",3019,723
"ENSG00000287503",0,0,0,30,52,51,0.000492064262791493,"AC027243.3",3020,NA
"ENSG00000243478",0,0,0,114,29,32,0.000492186581784619,"AOX2P",3021,-273
"ENSG00000163739",184,206,303,54,8,126,0.000492835302524414,"CXCL1",3022,1101
"ENSG00000262728",2,0,1,89,47,165,0.000492835302524414,"AC123768.2",3023,1443
"ENSG00000131446",3748,5807,12155,4331,7532,3152,0.000493545051393366,"MGAT1",3024,750
"ENSG00000262700",1,0,0,59,60,74,0.000494384661696905,"AC133552.3",3025,-354
"ENSG00000244265",2,4,8,93,140,107,0.00049567295243809,"SIAH2-AS1",3026,3495
"ENSG00000125885",38,33,31,492,588,602,0.000496052913705386,"MCM8",3027,16001
"ENSG00000223583",1,2,0,92,108,57,0.000496052913705386,"AL513365.1",3028,-910
"ENSG00000058866",144,65,39,2953,3601,1936,0.000496534549504978,"DGKG",3029,661
"ENSG00000111261",296,1081,8366,643,493,57,0.000500705438498376,"MANSC1",3030,842
"ENSG00000187144",0,0,1,53,50,128,0.000500705438498376,"SPATA21",3031,145
"ENSG00000107341",3210,2373,9165,3031,4560,3515,0.000501595064606196,"UBE2R2",3032,1245
"ENSG00000105329",11969,6690,8997,5219,7449,8618,0.000501887949919857,"TGFB1",3033,1291
"ENSG00000146592",738,1760,7690,676,1493,225,0.000502874483082743,"CREB5",3034,817
"ENSG00000145949",17,2,4,489,191,714,0.000503370368973278,"MYLK4",3035,1509
"ENSG00000171103",21,32,36,390,410,397,0.000503407221236421,"TRMT61B",3036,3878
"ENSG00000160796",10969,10534,37190,19395,9644,8292,0.000504521151154762,"NBEAL2",3037,1975
"ENSG00000277978",24,33,369,27,30,31,0.000504521151154762,"AC010542.5",3038,1977
"ENSG00000168894",294,501,2168,378,473,501,0.000505665055670725,"RNF181",3039,1071
"ENSG00000015479",60,15,19,878,889,1863,0.000506361470562356,"MATR3",3040,-274
"ENSG00000159377",1469,1856,6061,2358,2499,2204,0.000506361470562356,"PSMB4",3041,3423
"ENSG00000164626",38,22,34,694,354,1005,0.000507290705726521,"KCNK5",3042,1677
"ENSG00000115648",8,12,13,4,1,3,0.000507399192498641,"MLPH",3043,5576
"ENSG00000233668",4,3,0,145,125,113,0.000508578330761777,"AL353662.1",3044,-1307
"ENSG00000197472",0,0,0,17,73,87,0.000509249054828742,"ZNF695",3045,6564
"ENSG00000143622",1163,987,3134,1113,1581,1666,0.000509263818474004,"RIT1",3046,1425
"ENSG00000206828",1,0,0,70,43,103,0.000509263818474004,"RNVU1-30",3047,555
"ENSG00000257743",30,71,528,39,12,58,0.000509263818474004,"MGAM2",3048,1247
"ENSG00000211804",10,38,8,4,0,0,0.000509452368350377,"TRDV1",3049,142
"ENSG00000253910",1,3,1,319,150,31,0.000509686191934083,"PCDHGB2",3050,-300
"ENSG00000233974",0,1,11,501,63,342,0.00051140097992165,"AC138951.1",3051,-821
"ENSG00000188152",12,2,18,249,267,204,0.000512638369819247,"NUTM2G",3052,-1583
"ENSG00000205209",1,0,0,115,38,74,0.000512638369819247,"SCGB2B2",3053,93
"ENSG00000233111",6,14,44,3,6,7,0.000513055320420898,"RAB1C",3054,10910
"ENSG00000279838",6,5,26,194,329,221,0.000514357966259547,"AL356273.3",3055,375
"ENSG00000248309",7,11,11,308,116,290,0.000515715799665987,"MEF2C-AS1",3056,-111
"ENSG00000140564",3338,3837,21956,5736,3771,3219,0.000515793435554153,"FURIN",3057,828
"ENSG00000170909",1192,1508,10207,535,2003,944,0.000518051188583306,"OSCAR",3058,1234
"ENSG00000105737",16,12,65,1490,172,2506,0.000519723253421833,"GRIK5",3059,362
"ENSG00000122490",1133,803,4668,1434,1131,1142,0.000519723253421833,"SLC66A2",3060,735
"ENSG00000197603",112,77,35,2108,1779,3402,0.000520077772022522,"CPLANE1",3061,1652
"ENSG00000272599",3,0,3,53,141,139,0.000520272152847905,"AC016394.1",3062,-253
"ENSG00000162409",3,9,39,2,0,0,0.000520542357489579,"PRKAA2",3063,3220
"ENSG00000152760",9,12,103,1373,723,1345,0.000520927638661077,"TCTEX1D1",3064,1884
"ENSG00000175604",4,0,0,98,198,115,0.000521172116852472,"AC007601.1",3065,624
"ENSG00000163874",1492,565,1389,1082,327,463,0.000521346179176207,"ZC3H12A",3066,1073
"ENSG00000173588",36,35,19,754,514,1249,0.000521482185467056,"CEP83",3067,3308
"ENSG00000244229",0,0,0,47,42,35,0.00052178257739078,"RPL26P35",3068,-200
"ENSG00000164163",149,227,163,2555,3153,3885,0.000522117172714661,"ABCE1",3069,1944
"ENSG00000197497",10,8,21,263,145,270,0.000522692596208232,"ZNF665",3070,1293
"ENSG00000231049",0,0,0,54,23,72,0.00052450083463584,"OR52B5P",3071,10794
"ENSG00000207234",2,0,3,99,78,62,0.000525470607245804,"RNU6-125P",3072,-539
"ENSG00000145192",18,1,9,0,0,0,0.000527206160707514,"AHSG",3073,3386
"ENSG00000169592",724,420,1306,935,655,683,0.000529338204124874,"INO80E",3074,9794
"ENSG00000260455",0,0,0,160,22,33,0.000529338204124874,"NBAT1",3075,-212
"ENSG00000164038",64,55,48,1451,707,1068,0.000530637279766946,"SLC9B2",3076,2110
"ENSG00000229671",6,4,9,89,172,209,0.000530637279766946,"LINC01150",3077,-1131
"ENSG00000240233",8,0,7,150,195,221,0.000531712425236958,"RN7SL587P",3078,-1471
"ENSG00000138095",409,523,530,5343,7097,8058,0.000534761489058782,"LRPPRC",3079,972
"ENSG00000145241",137,155,125,2506,1860,2251,0.000535353002029305,"CENPC",3080,604
"ENSG00000270300",1,0,0,90,47,63,0.000536284492186204,"PHACTR2P1",3081,-384
"ENSG00000136891",169,216,196,3205,2194,3378,0.000536843407094346,"TEX10",3082,1892
"ENSG00000223546",14,7,4,306,193,339,0.000536843407094346,"LINC00630",3083,2781
"ENSG00000103522",384,147,106,123,67,20,0.000537393170558242,"IL21R",3084,589
"ENSG00000134825",223,260,431,233,229,377,0.000537758271644307,"TMEM258",3085,-286
"ENSG00000180817",193,286,398,3350,3285,2812,0.000537758271644307,"PPA1",3086,2079
"ENSG00000253626",51,35,89,32,33,57,0.000538191874453336,"EIF5AL1",3087,7496
"ENSG00000255435",1,2,0,71,68,123,0.000538758214918012,"AP001267.3",3088,-610
"ENSG00000259972",80,34,69,1013,922,976,0.000538758214918012,"AC009120.2",3089,-1207
"ENSG00000137601",41,56,59,567,903,1177,0.000539019155834988,"NEK1",3090,757
"ENSG00000258648",0,0,0,72,21,59,0.000540904259627764,"UBE2CP1",3091,-275
"ENSG00000134240",11,9,7,1,0,1,0.000542052481645189,"HMGCS2",3092,1288
"ENSG00000148362",641,1238,359,502,295,344,0.000542725841393471,"PAXX",3093,2532
"ENSG00000227714",0,0,0,31,39,66,0.000543039378319453,"MTND6P18",3094,-254
"ENSG00000232422",0,0,0,40,28,77,0.00054417540978105,"KNOP1P4",3095,-265
"ENSG00000261056",4,1,1,117,61,189,0.000544210504619242,"AC079416.2",3096,-1275
"ENSG00000130822",12,5,30,3,4,5,0.000546181803081018,"PNCK",3097,2750
"ENSG00000131370",263,130,352,134,137,20,0.000546181803081018,"SH3BP5",3098,53
"ENSG00000229948",3,0,0,101,150,68,0.000547574956372052,"B3GALNT1P1",3099,-841
"ENSG00000167778",443,551,1791,735,772,486,0.000548289946672207,"SPRYD3",3100,860
"ENSG00000131389",4260,3716,13055,7223,4341,3226,0.00054865394847097,"SLC6A6",3101,754
"ENSG00000166946",1274,2097,10823,1587,2005,2140,0.00054865394847097,"CCNDBP1",3102,1672
"ENSG00000184194",4,4,13,536,41,538,0.00054865394847097,"GPR173",3103,-1515
"ENSG00000267298",0,0,0,19,87,59,0.000551260506025418,"AC006116.5",3104,-251
"ENSG00000224855",0,0,0,36,36,56,0.000551395135192469,"OPA1-AS1",3105,1024
"ENSG00000236383",67,28,23,880,1240,1290,0.000552762544013946,"CCDC200",3106,-1447
"ENSG00000147649",565,646,1680,9102,14055,10667,0.00055340794824608,"MTDH",3107,5
"ENSG00000244945",12,14,17,206,207,228,0.000553716344485258,"RUFY1-AS1",3108,-2402
"ENSG00000235440",3,0,1,60,128,94,0.000555797906868151,"RPS2P15",3109,1546
"ENSG00000273369",1,0,0,66,61,58,0.000556315237120253,"AC096586.2",3110,-403
"ENSG00000221855",0,0,0,57,35,35,0.00055968901373337,"TAS2R41",3111,1010
"ENSG00000185834",35,63,49,13,39,24,0.000560556204763506,"RPL12P4",3112,12934
"ENSG00000260723",0,0,0,28,65,43,0.000560556204763506,"AC007598.1",3113,-289
"ENSG00000074696",100,163,217,2779,1470,2530,0.000562266166620734,"HACD3",3114,1159
"ENSG00000205716",0,21,134,2,0,0,0.000563248146816792,"FAM183DP",3115,1138
"ENSG00000215440",276,266,496,293,440,208,0.000563248146816792,"NPEPL1",3116,-2876
"ENSG00000267737",7,6,65,5,4,4,0.000563248146816792,"AC087645.2",3117,4466
"ENSG00000177732",74,45,128,1718,698,1769,0.000565791047116891,"SOX12",3118,945
"ENSG00000234185",5,1,7,124,107,99,0.000565791047116891,"AC068533.3",3119,-1645
"ENSG00000277130",3,4,7,107,93,105,0.000565791047116891,"AC073569.3",3120,164
"ENSG00000143028",14,15,11,4,4,0,0.000566191902240567,"SYPL2",3121,4839
"ENSG00000111666",1094,1056,4634,1319,1549,1511,0.000570123265976554,"CHPT1",3122,261
"ENSG00000040633",554,706,2998,601,961,739,0.000573234686263488,"PHF23",3123,743
"ENSG00000065183",68,116,175,1686,1312,1256,0.000576244699441348,"WDR3",3124,2227
"ENSG00000189159",740,1175,4873,834,1499,817,0.000580182574087105,"JPT1",3125,928
"ENSG00000266318",0,0,0,59,27,46,0.000580182574087105,"MIR5692A1",3126,-291
"ENSG00000285730",4,0,0,99,164,114,0.000581430370979161,"Z94721.3",3127,NA
"ENSG00000051180",36,16,34,370,627,508,0.000582202862832045,"RAD51",3128,2008
"ENSG00000235361",0,0,0,72,32,33,0.000583777251361538,"AC016292.1",3129,-282
"ENSG00000265871",1,0,0,56,131,43,0.000583777251361538,"MIR3174",3130,-1270
"ENSG00000259660",3,0,2,110,61,89,0.000584751402269168,"DNM1P47",3131,1500
"ENSG00000175482",133,146,376,203,180,229,0.00058484367637541,"POLD4",3132,-3042
"ENSG00000099219",194,68,145,3939,1598,4157,0.00058641367720906,"ERMP1",3133,2072
"ENSG00000138035",99,104,152,1351,1088,1359,0.00058641367720906,"PNPT1",3134,303
"ENSG00000252743",3,2,2,90,68,94,0.00058641367720906,"RNU6-850P",3135,-483
"ENSG00000145907",701,809,966,8529,9844,9501,0.000586762998733334,"G3BP1",3136,1615
"ENSG00000166803",24,4,2,300,958,1088,0.000586762998733334,"PCLAF",3137,1381
"ENSG00000249492",2,3,0,95,89,104,0.000587394214851541,"AC114956.2",3138,-2063
"ENSG00000165060",36,59,36,1037,617,1088,0.000587608873430281,"FXN",3139,8918
"ENSG00000226899",1,0,0,74,38,105,0.000587608873430281,"AL731577.1",3140,-1296
"ENSG00000203663",0,0,0,66,4,330,0.000588873696465016,"OR2L2",3141,324
"ENSG00000167703",3202,2355,5059,1365,3058,502,0.000590130606519161,"SLC43A2",3142,1422
"ENSG00000257550",0,0,0,51,42,31,0.000590130606519161,"AC023509.2",3143,-294
"ENSG00000282625",0,0,0,47,38,36,0.000590130606519161,"MRPL57P8",3144,-316
"ENSG00000279884",11,15,123,6,11,14,0.000590278156282344,"AC010894.4",3145,1845
"ENSG00000171729",9,15,14,154,360,347,0.000591120745767066,"TMEM51",3146,-216
"ENSG00000272195",2,2,1,69,86,75,0.000591741708092081,"AL356512.1",3147,-641
"ENSG00000215424",48,6,41,1022,700,1018,0.000592736160782721,"MCM3AP-AS1",3148,156
"ENSG00000215893",0,0,0,49,25,63,0.000593176184416111,"RPL23AP17",3149,-271
"ENSG00000183837",255,87,85,81,10,38,0.000594714732302821,"PNMA3",3150,1706
"ENSG00000105278",13,23,11,7,5,5,0.000595319671369306,"ZFR2",3151,3786
"ENSG00000280011",28,19,7,691,499,586,0.000595319671369306,"AL031595.2",3152,1890
"ENSG00000273247",26,38,123,787,957,922,0.000595467093940393,"AC097376.3",3153,616
"ENSG00000151304",28,40,27,496,643,583,0.000595994474462243,"SRFBP1",3154,859
"ENSG00000134954",5744,2550,2379,2467,1454,426,0.00059644055135037,"ETS1",3155,767
"ENSG00000131080",0,0,8,147,101,303,0.000598079833568767,"EDA2R",3156,-632
"ENSG00000163995",40,23,60,27,5,3,0.000598079833568767,"ABLIM2",3157,3201
"ENSG00000183337",211,162,180,2839,2233,3234,0.000598079833568767,"BCOR",3158,2372
"ENSG00000240219",193,105,149,152,58,49,0.000598331264074777,"AL512306.2",3159,1078
"ENSG00000235105",37,40,12,14,11,10,0.000598394067047804,"AL356968.2",3160,9439
"ENSG00000253720",17,10,0,946,1504,388,0.000598394067047804,"AC022973.3",3161,-2814
"ENSG00000279996",5,2,0,104,199,147,0.000598394067047804,"AC004491.1",3162,652
"ENSG00000261732",1,0,0,41,98,69,0.000598836626235401,"AL031708.1",3163,NA
"ENSG00000119685",158,80,203,1864,1653,2266,0.000599487952011356,"TTLL5",3164,2513
"ENSG00000143476",76,10,33,1176,1777,1338,0.000600343209799459,"DTL",3165,1622
"ENSG00000237702",42,12,7,7,2,3,0.000600706108281342,"TRBV3-1",3166,-547
"ENSG00000271639",0,0,0,40,30,60,0.000601973940394145,"PPFIA1P1",3167,1727
"ENSG00000110697",1928,1624,3959,2597,2832,1397,0.000602849239866443,"PITPNM1",3168,1568
"ENSG00000254388",3,1,0,87,77,109,0.000604956435916807,"DUTP2",3169,425
"ENSG00000119950",1916,2650,909,951,1320,821,0.000606561558535968,"MXI1",3170,867
"ENSG00000265817",7,1,5,157,119,109,0.000608645486181708,"FSBP",3171,-1669
"ENSG00000163956",1826,2270,13396,2751,2856,1651,0.000608893635164839,"LRPAP1",3172,1333
"ENSG00000244327",1,0,0,58,65,59,0.000609117098226985,"AC109992.2",3173,-415
"ENSG00000279942",5,11,8,0,0,1,0.000613116326652402,"AL353597.3",3174,960
"ENSG00000151748",47,32,67,596,494,664,0.000614172740037307,"SAV1",3175,4299
"ENSG00000171425",284,288,700,428,393,499,0.000614172740037307,"ZNF581",3176,840
"ENSG00000101638",15,6,28,5,4,7,0.0006145201488014,"ST8SIA5",3177,7445
"ENSG00000183814",5,19,34,334,537,327,0.0006145201488014,"LIN9",3178,375
"ENSG00000066032",5,3,52,1,2,0,0.000616183502046154,"CTNNA2",3179,7779
"ENSG00000267796",24,37,71,34,33,35,0.000616183502046154,"LIN37",3180,-2916
"ENSG00000229339",1,0,0,59,72,53,0.000617040317361654,"AC093414.1",3181,-342
"ENSG00000178896",91,309,2255,239,67,182,0.000617074584622469,"EXOSC4",3182,22
"ENSG00000223519",5,0,10,166,129,161,0.000618343761498748,"KIF28P",3183,5247
"ENSG00000260517",10,4,5,159,405,131,0.000618755523227466,"AC009093.2",3184,1864
"ENSG00000182742",27,8,13,282,403,1738,0.000622813076032054,"HOXB4",3185,1450
"ENSG00000130558",13,28,100,18,8,1,0.000623945151079095,"OLFM1",3186,3357
"ENSG00000117600",2,5,40,1,0,0,0.000624140099981927,"PLPPR4",3187,6864
"ENSG00000232901",0,1,0,83,45,64,0.000625014203804765,"CYCSP10",3188,556
"ENSG00000277496",35,148,1112,78,104,59,0.000625357944278767,"AL357033.4",3189,1017
"ENSG00000210144",0,0,3,34,144,184,0.000625782798630719,"MT-TY",3190,-526
"ENSG00000232648",1,0,0,39,91,76,0.000626721291349126,"AC107214.1",3191,-1297
"ENSG00000118503",3971,1567,4799,2808,3093,1535,0.000626945367503815,"TNFAIP3",3192,1012
"ENSG00000287092",0,0,1,171,8,258,0.000629094611321283,"AL589693.1",3193,NA
"ENSG00000118680",1555,5251,20000,2337,3471,3471,0.000633795679362163,"MYL12B",3194,723
"ENSG00000217897",0,0,0,27,42,66,0.000634015266275997,"HSPE1P8",3195,-286
"ENSG00000174013",32,50,100,555,1223,1124,0.000634564620288885,"FBXO45",3196,1712
"ENSG00000130305",354,347,1380,573,476,449,0.000635448922122044,"NSUN5",3197,1549
"ENSG00000067182",2545,4698,20071,4452,4732,3718,0.00063581725038281,"TNFRSF1A",3198,1071
"ENSG00000100226",14648,2268,5601,3525,2681,3256,0.000636846987531932,"GTPBP1",3199,1235
"ENSG00000238251",1,4,3,75,178,81,0.000638311199539201,"NSA2P7",3200,-990
"ENSG00000156639",2107,1015,2971,1805,2054,1800,0.000639390697022853,"ZFAND3",3201,1330
"ENSG00000104047",30,81,107,1113,979,1472,0.000640981584529645,"DTWD1",3202,1184
"ENSG00000233672",0,1,0,18,378,55,0.00064381151705614,"RNASEH2B-AS1",3203,809
"ENSG00000270022",0,0,0,22,26,183,0.000644055135323223,"Z93241.1",3204,-130
"ENSG00000091879",11,16,9,270,212,670,0.000645214804712015,"ANGPT2",3205,1075
"ENSG00000242715",0,0,1,106,33,79,0.000646043427149305,"CCDC169",3206,284
"ENSG00000269985",2,1,0,67,70,104,0.000646449505818788,"AL021328.1",3207,-294
"ENSG00000258485",0,0,0,43,34,42,0.000646624640137445,"SRMP2",3208,-324
"ENSG00000196704",534,653,1977,586,944,814,0.000647521183040969,"AMZ2",3209,1024
"ENSG00000089335",38,64,133,1054,899,871,0.00064786757639152,"ZNF302",3210,1277
"ENSG00000287837",28,12,28,732,276,408,0.000650599287289464,"AL590064.1",3211,NA
"ENSG00000112559",1,4,1,440,8,646,0.000650913504081761,"MDFI",3212,1092
"ENSG00000229463",1,0,2,76,137,44,0.000650913504081761,"LYST-AS1",3213,154
"ENSG00000165566",8,1,75,0,2,1,0.000650930470668948,"AMER2",3214,4102
"ENSG00000140983",1907,2049,2089,2599,1478,1193,0.00065139785056837,"RHOT2",3215,1421
"ENSG00000170379",75,154,776,137,24,91,0.00065424362594358,"TCAF2",3216,672
"ENSG00000197056",26,62,123,942,989,1394,0.000655386126726663,"ZMYM1",3217,1312
"ENSG00000058799",422,706,6489,395,811,588,0.000656983046466831,"YIPF1",3218,949
"ENSG00000163346",5232,2160,5780,3326,1712,3882,0.000656983046466831,"PBXIP1",3219,1393
"ENSG00000074201",240,291,442,2930,3925,5027,0.000657059635701719,"CLNS1A",3220,1585
"ENSG00000130377",0,0,0,27,48,53,0.000657059635701719,"ACSBG2",3221,1084
"ENSG00000186230",18,14,9,330,241,526,0.000657059635701719,"ZNF749",3222,-587
"ENSG00000270433",2,1,2,88,76,55,0.000657059635701719,"H3P37",3223,-23
"ENSG00000019505",7,2,41,1,0,1,0.000659636339814535,"SYT13",3224,8499
"ENSG00000100056",342,274,952,400,470,479,0.000663605730517372,"ESS2",3225,2211
"ENSG00000126267",760,1545,4091,1128,1633,1294,0.000663605730517372,"COX6B1",3226,710
"ENSG00000197563",110,118,358,1944,2391,2747,0.000663605730517372,"PIGN",3227,1204
"ENSG00000214787",49,34,73,706,4572,665,0.000663605730517372,"MS4A4E",3228,-1482
"ENSG00000228906",4,2,0,122,83,194,0.000663605730517372,"AL353804.1",3229,1515
"ENSG00000103550",35,35,28,611,490,526,0.000665830813936776,"KNOP1",3230,324
"ENSG00000250299",0,0,0,34,37,50,0.00066963180903023,"MRPS31P4",3231,20237
"ENSG00000099330",160,181,290,180,278,159,0.000671831051940495,"OCEL1",3232,1143
"ENSG00000207821",0,0,0,41,40,36,0.000672576693682625,"MIR640",3233,-325
"ENSG00000230876",1,5,1,3,570,1346,0.000673728062241194,"LINC00486",3234,-1890
"ENSG00000166289",245,754,93,115,12,105,0.000674372440647599,"PLEKHF1",3235,1182
"ENSG00000281501",16,14,52,397,452,305,0.000676293405017575,"SEPSECS-AS1",3236,1849
"ENSG00000205678",1,9,36,0,0,1,0.000677074905886221,"TECRL",3237,4522
